1360,2			
1604,1	0		
1605,5	1,4		
1605,5	0		
1606,5	1		
1607	0,5		
1607,9	0,9		
1607,9	0		
1606,5	-1,4		
1608,9	2,4		
1611,3	2,4		
1611,8	0,5		
1612,3	0,5		
1614,2	1,9		
1615,6	1,4		
1617,5	1,9		
1617,5	0		
1617,5	0		
1617,5	0		
1619	1,5		
1620,4	1,4		
1621,9	1,5		
1624,8	2,9		
1625,7	0,9		
1625,7	0		
1627,7	2		
1629,6	1,9		
1632,4	2,8		
1634,4	2		
1634,4	0		
1634,9	0,5		
1636,3	1,4		
1637,8	1,5		
1640,2	2,4		
1641,6	1,4		
1644,5	2,9		
1647,4	2,9		
1649,8	2,4		
1649,8	0		
1650,2	0,4		
1651,2	1		
1652,2	1		
1654,6	2,4		
1655	0,4		
1656	1		
1655,5	-0,5		
1655,5	0		
1656	0,5		
1658,4	2,4		
1660,8	2,4		
1661,3	0,5		
1662,7	1,4		
1662,7	0		
1664,7	2		
1666,6	1,9		
1667,5	0,9		
1668	0,5		
1669,9	1,9		
1673,3	3,4		
1675,7	2,4		
1678,6	2,9		
1680,5	1,9		
1682	1,5		
1683,9	1,9		
1684,4	0,5		
1683,4	-1		
1683,9	0,5		
1686,8	2,9		
1688,7	1,9		
1692,1	3,4		
1693	0,9		
1692,5	-0,5		
1691,1	-1,4		
1691,1	0		
1691,6	0,5		
1691,6	0		
1690,6	-1		
1689,7	-0,9		
1690,6	0,9		
1694	3,4		
1695,9	1,9		
1696,9	1		
1697,3	0,4		
1696,4	-0,9		
1698,3	1,9		
1698,8	0,5		
1699,3	0,5		
1698,8	-0,5		
1699,3	0,5		
1697,3	-2		
1698,3	1		
1697,8	-0,5		
1696,9	-0,9		
1697,3	0,4		
1698,8	1,5		
1698,3	-0,5		
1698,3	0		
1699,3	1		
1696,4	-2,9		
1696,9	0,5		
1696,4	-0,5		
1696,9	0,5		
1695,9	-1		
1696,4	0,5		
1696,9	0,5		
1696,4	-0,5		
1697,3	0,9		
1697,8	0,5		
1697,8	0		
1699,3	1,5		
1699,7	0,4		
1700,7	1		
1702,2	1,5		
1704,1	1,9		
1706	1,9		
1706	0		
1708,9	2,9		
1707	-1,9		
1707,9	0,9		
1707	-0,9		
1706	-1		
1707,9	1,9		
1708,9	1		
1709,8	0,9		
1711,8	2		
1714,2	2,4		
1717,1	2,9		
1714,7	-2,4		
1715,6	0,9		
1714,2	-1,4		
1713,7	-0,5		
1713,2	-0,5		
1713,7	0,5		
1714,2	0,5		
1715,1	0,9		
1714,2	-0,9		
1713,2	-1		
1712,7	-0,5		
1711,3	-1,4		
1710,3	-1		
1709,8	-0,5		
1707,9	-1,9		
1706	-1,9		
1705	-1		
1702,6	-2,4		
1702,2	-0,4		
1702,6	0,4		
1702,6	0		
1701,7	-0,9		
1700,7	-1		
1701,2	0,5		
1698,3	-2,9		
1698,8	0,5		
1698,8	0		
1695,9	-2,9		
1695,4	-0,5		
1694,5	-0,9		
1694	-0,5		
1694,5	0,5		
1694,5	0		
1694,9	0,4		
1693	-1,9		
1693	0		
1692,1	-0,9		
1689,7	-2,4		
1689,2	-0,5		
1688,7	-0,5		
1688,2	-0,5		
1688,2	0		
1686,3	-1,9		
1688,2	1,9		
1687,7	-0,5		
1687,7	0		
1689,2	1,5		
1690,1	0,9		
1692,1	2		
1693,5	1,4		
1695,4	1,9		
1696,4	1		
1699,3	2,9		
1701,2	1,9		
1704,1	2,9		
1707	2,9		
1708,4	1,4		
1710,3	1,9		
1712,2	1,9		
1713,7	1,5		
1716,6	2,9		
1717,1	0,5		
1719,9	2,8		
1719,5	-0,4		
1720,4	0,9		
1722,3	1,9		
1723,8	1,5		
1725,2	1,4		
1727,6	2,4		
1729,6	2		
1732	2,4		
1734,8	2,8		
1736,3	1,5		
1737,7	1,4		
1739,6	1,9		
1741,1	1,5		
1741,6	0,5		
1741,1	-0,5		
1744	2,9		
1745,9	1,9		
1746,8	0,9		
1747,3	0,5		
1746,4	-0,9		
1744,5	-1,9		
1747,8	3,3		
1748,3	0,5		
1751,2	2,9		
1752,1	0,9		
1752,6	0,5		
1754,1	1,5		
1755	0,9		
1757,9	2,9		
1757,4	-0,5		
1757,9	0,5		
1757	-0,9		
1756	-1		
1755,5	-0,5		
1757,4	1,9		
1757,9	0,5		
1759,3	1,4		
1761,3	2		
1762,2	0,9		
1766,6	4,4		
1769,5	2,9		
1772,3	2,8		
1773,3	1		
1776,2	2,9		
1777,1	0,9		
1778,6	1,5		
1779,1	0,5		
1779,5	0,4		
1782	2,5		
1785,3	3,3		
1787,2	1,9		
1787,7	0,5		
1789,1	1,4		
1791,6	2,5		
1794,4	2,8		
1797,3	2,9		
1799,2	1,9		
1801,2	2		
1803,1	1,9		
1804,1	1		
1805,5	1,4		
1806,9	1,4		
1807,4	0,5		
1810,8	3,4		
1812,2	1,4		
1813,2	1		
1815,1	1,9		
1817	1,9		
1819,9	2,9		
1822,3	2,4		
1821,9	-0,4		
1823,3	1,4		
1821,9	-1,4		
1820,9	-1		
1819,9	-1		
1821,4	1,5		
1822,8	1,4		
1823,8	1		
1824,2	0,4		
1824,2	0		
1824,2	0		
1825,7	1,5		
1826,6	0,9		
1829	2,4		
1829,5	0,5		
1831	1,5		
1831,5	0,5		
1833,9	2,4		
1833,9	0		
1835,3	1,4		
1836,7	1,4		
1838,6	1,9		
1839,6	1		
1841,5	1,9		
1843,5	2		
1843,9	0,4		
1845,4	1,5		
1845,9	0,5		
1846,8	0,9		
1849,2	2,4		
1849,7	0,5		
1850,2	0,5		
1851,1	0,9		
1852,6	1,5		
1853,1	0,5		
1854	0,9		
1854,5	0,5		
1855	0,5		
1855,5	0,5		
1855,5	0		
1856	0,5		
1855	-1		
1855,5	0,5		
1857,9	2,4		
1858,9	1		
1861,3	2,4		
1860,8	-0,5		
1861,7	0,9		
1861,3	-0,4		
1859,8	-1,5		
1859,3	-0,5		
1859,8	0,5		
1861,3	1,5		
1862,7	1,4		
1862,2	-0,5		
1864,1	1,9		
1864,6	0,5		
1868	3,4		
1868,5	0,5		
1868,9	0,4		
1868,9	0		
1870,9	2		
1873,3	2,4		
1876,1	2,8		
1876,6	0,5		
1877,6	1		
1880,5	2,9		
1883,4	2,9		
1882,4	-1		
1881,9	-0,5		
1880	-1,9		
1879,5	-0,5		
1881,4	1,9		
1884,3	2,9		
1884,3	0		
1883,8	-0,5		
1884,8	1		
1884,8	0		
1884,3	-0,5		
1884,8	0,5		
1886,3	1,5		
1885,8	-0,5		
1885,8	0		
1885,8	0		
1886,3	0,5		
1887,2	0,9		
1886,7	-0,5		
1890,1	3,4		
1891,5	1,4		
1889,6	-1,9		
1890,6	1		
1888,7	-1,9		
1891	2,3		
1886,7	-4,3		
1890,1	3,4		
1889,6	-0,5		
1892	2,4		
1889,1	-2,9		
1890,1	1		
1890,1	0		
1890,1	0		
1891	0,9		
1892	1		
1893	1		
1892	-1		
1894,4	2,4		
1893,4	-1		
1893,4	0		
1893,4	0		
1894,9	1,5		
1894,9	0		
1897,8	2,9		
1898,3	0,5		
1898,8	0,5		
1902,1	3,3		
1904	1,9		
1905,5	1,5		
1904	-1,5		
1906,4	2,4		
1904	-2,4		
1905,9	1,9		
1908,8	2,9		
1906,4	-2,4		
1909,3	2,9		
1908,4	-0,9		
1907,9	-0,5		
1911,2	3,3		
1913,2	2		
1911,7	-1,5		
1914,1	2,4		
1911,7	-2,4		
1913,7	2		
1917	3,3		
1919,9	2,9		
1920,8	0,9		
1923,3	2,5		
1926,2	2,9		
1928,1	1,9		
1928,1	0		
1930	1,9		
1930,9	0,9		
1932,4	1,5		
1934,3	1,9		
1935,3	1		
1936,7	1,4		
1940,1	3,4		
1938,6	-1,5		
1939,1	0,5		
1941	1,9		
1942	1		
1942,5	0,5		
1942	-0,5		
1942	0		
1941,5	-0,5		
1943,9	2,4		
1944,9	1		
1946,8	1,9		
1948,7	1,9		
1950,7	2		
1954,5	3,8		
1954,5	0		
1955,4	0,9		
1958,8	3,4		
1960,7	1,9		
1963,6	2,9		
1964,1	0,5		
1967,9	3,8		
1968,4	0,5		
1968,4	0		
1970,8	2,4		
1972,8	2		
1975,2	2,4		
1978,1	2,9		
1979,5	1,4		
1980,9	1,4		
1983,3	2,4		
1983,3	0		
1983,3	0		
1986,2	2,9		
1989,1	2,9		
1991	1,9		
1995,3	4,3		
1996,3	1		
1997,8	1,5		
1997,8	0		
1997,8	0		
1999,7	1,9		
2000,6	0,9		
2002,1	1,5		
2001,6	-0,5		
2003,1	1,5		
2002,1	-1		
2001,1	-1		
2002,6	1,5		
2002,6	0		
2003,1	0,5		
2003,5	0,4		
2004	0,5		
2005	1		
2007,4	2,4		
2007,8	0,4		
2009,3	1,5		
2009,8	0,5		
2013,1	3,3		
2011,7	-1,4		
2012,7	1		
2014,1	1,4		
2017,5	3,4		
2016,5	-1		
2016,5	0		
2016,5	0		
2019,9	3,4		
2023,2	3,3		
2023,2	0		
2023,7	0,5		
2024,2	0,5		
2026,1	1,9		
2026,1	0		
2028	1,9		
2029	1		
2034,3	5,3		
2029,5	-4,8		
2029	-0,5		
2030	1		
2029,5	-0,5		
2028,5	-1		
2030,5	2		
2031,4	0,9		
2033,8	2,4		
2037,2	3,4		
2037,2	0		
2038,6	1,4		
2040,5	1,9		
2043	2,5		
2043,9	0,9		
2044,9	1		
2045,8	0,9		
2046,8	1		
2046,8	0		
2047,7	0,9		
2048,7	1		
2050,1	1,4		
2050,6	0,5		
2052,6	2		
2055	2,4		
2052,1	-2,9		
2055	2,9		
2056,9	1,9		
2056,9	0		
2056,9	0		
2059,3	2,4		
2059,7	0,4		
2060,7	1		
2062,2	1,5		
2062,6	0,4		
2065,5	2,9		
2066	0,5		
2067,9	1,9		
2069,9	2		
2068,9	-1		
2070,8	1,9		
2073,7	2,9		
2074,2	0,5		
2077,5	3,3		
2078,5	1		
2080,4	1,9		
2082,8	2,4		
2082,8	0		
2080	-2,8		
2082,8	2,8		
2083,3	0,5		
2084,3	1		
2084,8	0,5		
2086,2	1,4		
2089,1	2,9		
2090	0,9		
2092,9	2,9		
2092	-0,9		
2092,5	0,5		
2095,8	3,3		
2097,7	1,9		
2097,3	-0,4		
2098,7	1,4		
2101,6	2,9		
2103	1,4		
2103,5	0,5		
2104,9	1,4		
2105,9	1		
2107,8	1,9		
2110,7	2,9		
2112,1	1,4		
2114,6	2,5		
2115	0,4		
2117	2		
2118,4	1,4		
2120,3	1,9		
2123,2	2,9		
2126,6	3,4		
2128	1,4		
2129	1		
2132,4	3,4		
2134,8	2,4		
2136,7	1,9		
2139,1	2,4		
2141	1,9		
2143,4	2,4		
2144,8	1,4		
2145,3	0,5		
2146,8	1,5		
2148,2	1,4		
2150,1	1,9		
2152	1,9		
2154,4	2,4		
2156,9	2,5		
2159,3	2,4		
2161,7	2,4		
2161,7	0		
2164,5	2,8		
2166	1,5		
2168,4	2,4		
2167,4	-1		
2168,9	1,5		
2170,3	1,4		
2173,2	2,9		
2175,6	2,4		
2175,6	0		
2178	2,4		
2178,5	0,5		
2179,9	1,4		
2180,4	0,5		
2182,8	2,4		
2182,8	0		
2184,3	1,5		
2186,2	1,9		
2188,1	1,9		
2190,5	2,4		
2191,9	1,4		
2193,4	1,5		
2190	-3,4		
2193,9	3,9		
2193,9	0		
2195,3	1,4		
2195,8	0,5		
2198,2	2,4		
2200,1	1,9		
2201,1	1		
2201,6	0,5		
2200,6	-1		
2200,6	0		
2202	1,4		
2202,5	0,5		
2203,9	1,4		
2206,8	2,9		
2208,3	1,5		
2210,2	1,9		
2212,6	2,4		
2215	2,4		
2217,4	2,4		
2218,4	1		
2219,8	1,4		
2221,3	1,5		
2223,7	2,4		
2226,6	2,9		
2228,9	2,3		
2230,9	2		
2232,8	1,9		
2235,2	2,4		
2238,6	3,4		
2239,5	0,9		
2241	1,5		
2242,4	1,4		
2244,8	2,4		
2246,7	1,9		
2248,2	1,5		
2250,1	1,9		
2253	2,9		
2255,9	2,9		
2257,3	1,4		
2257,3	0		
2255,4	-1,9		
2255,4	0		
2255,9	0,5		
2256,8	0,9		
2258,3	1,5		
2258,3	0		
2258,3	0		
2258,3	0		
2257,8	-0,5		
2257,8	0		
2257,8	0		
2259,2	1,4		
2259,7	0,5		
2261,6	1,9		
2265	3,4		
2264,1	-0,9		
2262,6	-1,5		
2263,6	1		
2266,9	3,3		
2267,4	0,5		
2268,8	1,4		
2271,7	2,9		
2275,1	3,4		
2278	2,9		
2281,3	3,3		
2284,7	3,4		
2284,7	0		
2284,2	-0,5		
2283,3	-0,9		
2284,7	1,4		
2284,7	0		
2285,7	1		
2287,6	1,9		
2289	1,4		
2291,9	2,9		
2288,1	-3,8		
2291	2,9		
2293,4	2,4		
2292,9	-0,5		
2295,3	2,4		
2297,7	2,4		
2297,7	0		
2299,6	1,9		
2298,2	-1,4		
2300,1	1,9		
2295,8	-4,3		
2295,3	-0,5		
2298,6	3,3		
2298,6	0		
2300,1	1,5		
2303	2,9		
2299,6	-3,4		
2297,2	-2,4		
2300,6	3,4		
2301,1	0,5		
2299,1	-2		
2297,2	-1,9		
2298,2	1		
2301,1	2,9		
2304,9	3,8		
2304,9	0		
2304,4	-0,5		
2305,4	1		
2307,8	2,4		
2306,3	-1,5		
2308,7	2,4		
2305,4	-3,3		
2307,8	2,4		
2310,7	2,9		
2313,6	2,9		
2314	0,4		
2317,4	3,4		
2316,4	-1		
2313,6	-2,8		
2313,6	0		
2316,9	3,3		
2313,6	-3,3		
2313,6	0		
2316,9	3,3		
2316,9	0		
2321,2	4,3		
2319,3	-1,9		
2322,2	2,9		
2320,7	-1,5		
2322,2	1,5		
2318,8	-3,4		
2318,8	0		
2324,1	5,3		
2319,8	-4,3		
2322,2	2,4		
2320,3	-1,9		
2319,8	-0,5		
2314,5	-5,3		
2314,5	0		
2318,4	3,9		
2314,5	-3,9		
2313,6	-0,9		
2310,2	-3,4		
2307,3	-2,9		
2309,2	1,9		
2312,1	2,9		
2315	2,9		
2311,1	-3,9		
2311,1	0		
2314	2,9		
2316,9	2,9		
2318,4	1,5		
2316	-2,4		
2320,7	4,7		
2323,2	2,5		
2319,3	-3,9		
2320,3	1		
2322,2	1,9		
2323,6	1,4		
2326,1	2,5		
2329,9	3,8		
2329,4	-0,5		
2331,3	1,9		
2334,7	3,4		
2334,7	0		
2333,2	-1,5		
2337,1	3,9		
2337,1	0		
2336,1	-1		
2336,6	0,5		
2341,4	4,8		
2341,4	0		
2344,3	2,9		
2343,8	-0,5		
2340,5	-3,3		
2343,8	3,3		
2342,9	-0,9		
2341	-1,9		
2344,3	3,3		
2344,3	0		
2347,2	2,9		
2346,2	-1		
2349,6	3,4		
2353,5	3,9		
2356,3	2,8		
2356,3	0		
2353,5	-2,8		
2356,8	3,3		
2359,2	2,4		
2355,9	-3,3		
2359,7	3,8		
2357,8	-1,9		
2358,2	0,4		
2363,5	5,3		
2363,1	-0,4		
2360,2	-2,9		
2359,7	-0,5		
2359,7	0		
2365,5	5,8		
2364	-1,5		
2363,1	-0,9		
2366,4	3,3		
2365,9	-0,5		
2365	-0,9		
2363,1	-1,9		
2366,4	3,3		
2366,4	0		
2368,4	2		
2368,8	0,4		
2373,6	4,8		
2373,6	0		
2370,3	-3,3		
2369,3	-1		
2372,7	3,4		
2373,6	0,9		
2370,3	-3,3		
2374,6	4,3		
2374,6	0		
2375,6	1		
2378,9	3,3		
2379,9	1		
2381,8	1,9		
2385,2	3,4		
2381,8	-3,4		
2381,8	0		
2385,6	3,8		
2382,3	-3,3		
2382,8	0,5		
2378,9	-3,9		
2377,5	-1,4		
2379,4	1,9		
2381,3	1,9		
2382,3	1		
2382,8	0,5		
2382,8	0		
2386,1	3,3		
2386,1	0		
2391,9	5,8		
2391,4	-0,5		
2387,1	-4,3		
2387,1	0		
2388,5	1,4		
2390	1,5		
2390,5	0,5		
2393,4	2,9		
2393,8	0,4		
2397,7	3,9		
2397,7	0		
2401,5	3,8		
2402	0,5		
2401,5	-0,5		
2403	1,5		
2405,8	2,8		
2405,4	-0,4		
2409,2	3,8		
2408,7	-0,5		
2406,8	-1,9		
2407,3	0,5		
2403	-4,3		
2403,4	0,4		
2407,3	3,9		
2405,8	-1,5		
2409,2	3,4		
2411,1	1,9		
2414,5	3,4		
2413	-1,5		
2414,5	1,5		
2416,4	1,9		
2419,8	3,4		
2420,3	0,5		
2419,8	-0,5		
2422,2	2,4		
2424,1	1,9		
2426,5	2,4		
2428,4	1,9		
2430,4	2		
2430,8	0,4		
2429,9	-0,9		
2430,8	0,9		
2430,8	0		
2434,7	3,9		
2438	3,3		
2437,5	-0,5		
2438,5	1		
2439	0,5		
2442,4	3,4		
2441,9	-0,5		
2445,3	3,4		
2447,7	2,4		
2448,6	0,9		
2446,2	-2,4		
2449,6	3,4		
2453,9	4,3		
2450	-3,9		
2449,1	-0,9		
2453,4	4,3		
2456,8	3,4		
2456,8	0		
2458,7	1,9		
2453,9	-4,8		
2450,5	-3,4		
2452,5	2		
2458,7	6,2		
2458,7	0		
2455,3	-3,4		
2456,8	1,5		
2454,9	-1,9		
2459,2	4,3		
2453,4	-5,8		
2453,4	0		
2454,4	1		
2458,7	4,3		
2457,8	-0,9		
2450	-7,8		
2453,9	3,9		
2457,3	3,4		
2453,4	-3,9		
2450	-3,4		
2457,3	7,3		
2455,8	-1,5		
2452,5	-3,3		
2450,5	-2		
2455,3	4,8		
2455,8	0,5		
2452	-3,8		
2448,6	-3,4		
2443,8	-4,8		
2445,7	1,9		
2444,8	-0,9		
2445,7	0,9		
2450	4,3		
2442,4	-7,6		
2452,9	10,5		
2451	-1,9		
2447,7	-3,3		
2444,3	-3,4		
2447,7	3,4		
2447,7	0		
2444,8	-2,9		
2442,9	-1,9		
2443,8	0,9		
2440,4	-3,4		
2445,7	5,3		
2445,7	0		
2441,4	-4,3		
2441,9	0,5		
2438,5	-3,4		
2438,5	0		
2435,2	-3,3		
2433,2	-2		
2431,3	-1,9		
2427,9	-3,4		
2427,9	0		
2426,5	-1,4		
2424,6	-1,9		
2421,7	-2,9		
2422,2	0,5		
2420,3	-1,9		
2416,9	-3,4		
2416,9	0		
2414	-2,9		
2410,6	-3,4		
2407,8	-2,8		
2407,3	-0,5		
2407,8	0,5		
2404,4	-3,4		
2401,5	-2,9		
2398,6	-2,9		
2396,2	-2,4		
2392,9	-3,3		
2396,2	3,3		
2395,3	-0,9		
2395,7	0,4		
2392,9	-2,8		
2390	-2,9		
2390,5	0,5		
2388,5	-2		
2386,1	-2,4		
2384,7	-1,4		
2381,3	-3,4		
2378,9	-2,4		
2377	-1,9		
2374,1	-2,9		
2371,2	-2,9		
2368,8	-2,4		
2367,4	-1,4		
2366,4	-1		
2362,1	-4,3		
2358,7	-3,4		
2355,4	-3,3		
2352	-3,4		
2352,5	0,5		
2351	-1,5		
2349,6	-1,4		
2347,2	-2,4		
2349,6	2,4		
2346,2	-3,4		
2342,9	-3,3		
2340,5	-2,4		
2340,5	0		
2338,5	-2		
2335,7	-2,8		
2335,7	0		
2338,1	2,4		
2338,5	0,4		
2335,7	-2,8		
2333,2	-2,5		
2332,8	-0,4		
2328,9	-3,9		
2324,6	-4,3		
2323,6	-1		
2323,2	-0,4		
2320,3	-2,9		
2316,4	-3,9		
2316,4	0		
2318,8	2,4		
2316	-2,8		
2315	-1		
2311,6	-3,4		
2307,8	-3,8		
2311,1	3,3		
2308,7	-2,4		
2307,3	-1,4		
2303,5	-3,8		
2301,5	-2		
2301,1	-0,4		
2302,5	1,4		
2301,5	-1		
2298,2	-3,3		
2295,3	-2,9		
2292,9	-2,4		
2288,6	-4,3		
2289	0,4		
2285,2	-3,8		
2285,2	0		
2286,6	1,4		
2283,3	-3,3		
2283,3	0		
2282,8	-0,5		
2279,9	-2,9		
2277,5	-2,4		
2280,9	3,4		
2281,3	0,4		
2282,3	1		
2281,8	-0,5		
2281,3	-0,5		
2284,7	3,4		
2281,3	-3,4		
2281,8	0,5		
2287,1	5,3		
2286,6	-0,5		
2281,3	-5,3		
2279,9	-1,4		
2277	-2,9		
2278,9	1,9		
2277,5	-1,4		
2274,1	-3,4		
2274,1	0		
2275,1	1		
2271,2	-3,9		
2268,8	-2,4		
2266	-2,8		
2265	-1		
2265,5	0,5		
2264,1	-1,4		
2266,9	2,8		
2268,4	1,5		
2265,5	-2,9		
2262,6	-2,9		
2259,7	-2,9		
2257,8	-1,9		
2256,8	-1		
2255,4	-1,4		
2254,9	-0,5		
2255,4	0,5		
2256,3	0,9		
2254,4	-1,9		
2255,4	1		
2253,9	-1,5		
2253,5	-0,4		
2256,3	2,8		
2255,4	-0,9		
2253,5	-1,9		
2255,4	1,9		
2253,9	-1,5		
2253,5	-0,4		
2254,4	0,9		
2256,8	2,4		
2260,2	3,4		
2260,2	0		
2264,5	4,3		
2264,1	-0,4		
2262,1	-2		
2261,6	-0,5		
2257,3	-4,3		
2253,9	-3,4		
2254,4	0,5		
2258,3	3,9		
2255,4	-2,9		
2252,5	-2,9		
2252,5	0		
2255,9	3,4		
2252,5	-3,4		
2249,1	-3,4		
2246,3	-2,8		
2242,9	-3,4		
2239,5	-3,4		
2239,5	0		
2237,1	-2,4		
2234,2	-2,9		
2230,9	-3,3		
2228,5	-2,4		
2225,1	-3,4		
2223,2	-1,9		
2219,3	-3,9		
2216,4	-2,9		
2213,1	-3,3		
2210,7	-2,4		
2206,8	-3,9		
2203,9	-2,9		
2202,5	-1,4		
2199,6	-2,9		
2197,7	-1,9		
2194,8	-2,9		
2191,5	-3,3		
2190,5	-1		
2189,1	-1,4		
2184,7	-4,4		
2181,4	-3,3		
2180,4	-1		
2176,6	-3,8		
2176,1	-0,5		
2174,2	-1,9		
2171,3	-2,9		
2167,9	-3,4		
2166,5	-1,4		
2163,6	-2,9		
2163,1	-0,5		
2159,8	-3,3		
2156,4	-3,4		
2156,9	0,5		
2154,9	-2		
2151,6	-3,3		
2148,2	-3,4		
2145,3	-2,9		
2143,9	-1,4		
2142,4	-1,5		
2141,5	-0,9		
2138,6	-2,9		
2137,6	-1		
2138,1	0,5		
2135,7	-2,4		
2132,8	-2,9		
2130,4	-2,4		
2127	-3,4		
2123,7	-3,3		
2126,6	2,9		
2123,2	-3,4		
2123,2	0		
2120,3	-2,9		
2117,4	-2,9		
2114,1	-3,3		
2111,2	-2,9		
2111,2	0		
2107,8	-3,4		
2105,4	-2,4		
2103	-2,4		
2099,6	-3,4		
2097,3	-2,3		
2095,3	-2		
2093,4	-1,9		
2090	-3,4		
2087,6	-2,4		
2085,2	-2,4		
2082,4	-2,8		
2083,8	1,4		
2081,9	-1,9		
2078,5	-3,4		
2082,8	4,3		
2080	-2,8		
2080,9	0,9		
2077,5	-3,4		
2074,7	-2,8		
2072,7	-2		
2072,3	-0,4		
2069,9	-2,4		
2070,8	0,9		
2067,9	-2,9		
2066	-1,9		
2063,1	-2,9		
2059,7	-3,4		
2059,7	0		
2060,2	0,5		
2057,8	-2,4		
2056,4	-1,4		
2056,4	0		
2055	-1,4		
2051,6	-3,4		
2050,1	-1,5		
2046,8	-3,3		
2044,9	-1,9		
2044,4	-0,5		
2041	-3,4		
2037,2	-3,8		
2037,2	0		
2033,3	-3,9		
2033,3	0		
2030,5	-2,8		
2027,1	-3,4		
2025,6	-1,5		
2023,2	-2,4		
2022,7	-0,5		
2020,8	-1,9		
2018,9	-1,9		
2018,9	0		
2018	-0,9		
2018,9	0,9		
2019,4	0,5		
2016,5	-2,9		
2016,5	0		
2014,1	-2,4		
2012,7	-1,4		
2009,8	-2,9		
2005,9	-3,9		
2005,9	0		
2003,5	-2,4		
1998,7	-4,8		
1997,8	-0,9		
1994,4	-3,4		
1993	-1,4		
1994,4	1,4		
1990,1	-4,3		
1990,6	0,5		
1986,7	-3,9		
1986,7	0		
1991,5	4,8		
1991	-0,5		
1987,2	-3,8		
1986,7	-0,5		
1983,8	-2,9		
1980,5	-3,3		
1978,5	-2		
1976,1	-2,4		
1975,2	-0,9		
1971,8	-3,4		
1971,8	0		
1973,7	1,9		
1970,8	-2,9		
1969,4	-1,4		
1966	-3,4		
1964,6	-1,4		
1963,6	-1		
1959,8	-3,8		
1956,4	-3,4		
1956,4	0		
1953,5	-2,9		
1950,2	-3,3		
1951,6	1,4		
1949,7	-1,9		
1947,3	-2,4		
1946,3	-1		
1946,3	0		
1945,4	-0,9		
1943,4	-2		
1943,9	0,5		
1939,6	-4,3		
1936,2	-3,4		
1937,2	1		
